client_id,default
54877,0.061809156
50121,0.05663617
83983,0.122618414
49334,0.043437276
77894,0.01783703
82515,0.060374383
39558,0.035743188
62229,0.069115415
93851,0.05664883
96295,0.06701826
40481,0.10367536
67021,0.10574782
1177,0.188666
89279,0.3169589
39418,0.13012528
95795,0.112600364
106969,0.07698771
63797,0.20398311
53600,0.119771
39367,0.22432686
98811,0.12386439
36586,0.08820125
15210,0.25847915
57427,0.2583282
48256,0.32420188
99989,0.051187254
54815,0.5006339
34108,0.24452338
1813,0.06909051
51506,0.15488203
19530,0.23286708
28145,0.07850891
13811,0.1874773
45261,0.15774906
64145,0.31657398
35654,0.040982
18631,0.038025733
66443,0.30096394
20256,0.019788193
80042,0.08990041
98994,0.0657376
94547,0.039514802
88432,0.05945911
78469,0.38832054
88352,0.034093704
70790,0.17241523
78416,0.051966082
99868,0.072654
77949,0.08245768
43506,0.10562924
57612,0.059268128
101806,0.10810881
75462,0.23029532
92132,0.002453559
94027,0.09681402
77627,0.04750821
96416,0.014008327
12525,0.49731848
48629,0.12278781
33196,0.09332798
84433,0.014077493
8649,0.10712258
9992,0.07951614
54077,0.027957303
102262,0.055930194
106761,0.05368205
71166,0.18627603
105665,0.03321781
22089,0.13961539
27364,0.04070134
18927,0.082453184
101965,0.002850472
13463,0.059005864
98299,0.045545753
98705,0.16188836
60766,0.1938025
68017,0.16798863
7340,0.08883108
29354,0.00795149
1796,0.09756915
79814,0.089917466
4104,0.039749388
45843,0.05603983
21891,0.20027515
40258,0.007905179
56580,0.08174393
81292,0.07732508
3952,0.0084900865
35097,0.31461596
72680,0.040680867
108899,0.14120467
24547,0.36147568
63701,0.010567806
77573,0.11720785
72346,0.08970296
81988,0.21863772
34792,0.3219177
58679,0.5024226
43151,0.16903357
101518,0.2556255
41461,0.14555998
85559,0.2980006
88030,0.005401633
39574,0.23146869
4266,0.05379178
78371,0.16642313
82330,0.06731568
36267,0.33438638
71864,0.24608077
29759,0.041795634
95807,0.010198416
62361,0.010740932
110061,0.113607146
74094,0.020724935
47238,0.16219798
28600,0.04996646
16116,0.07619458
109655,0.5451149
6484,0.10750398
64598,0.09435676
23390,0.31958845
60589,0.21622384
785,0.17645897
674,0.009053561
32405,0.07486547
21795,0.39409068
77420,0.10216308
104959,0.22751334
22238,0.0265933
33105,0.054002624
24115,0.16680893
63758,0.11359078
37418,0.06574792
76143,0.10741674
63862,0.101071335
26550,0.109416656
74041,0.11804606
105895,0.008316553
89456,0.3326154
9831,0.06855498
53718,0.052146416
30814,0.10306815
64626,0.20024519
25175,0.13005362
67364,0.12089809
306,0.19006976
88841,0.031601887
11046,0.20375298
15520,0.10232017
18123,0.13764478
58073,0.30383715
106499,0.095279746
74585,0.0032574341
99618,0.04975543
45689,0.06192167
50432,0.038912952
88050,0.024104398
37834,0.4652859
89312,0.14058986
23726,0.056730315
5909,0.17994115
24706,0.15056118
44464,0.046428498
5474,0.120625906
14486,0.10294728
68218,0.29497138
96183,0.06064386
7317,0.18451089
100069,0.24756134
76954,0.04492491
88506,0.08789146
38402,0.10289909
41318,0.07677237
62549,0.04935638
86305,0.5858424
110067,0.11048025
38630,0.077166565
26218,0.033441033
98996,0.024402898
105741,0.08553223
39175,0.054415114
56581,0.07053638
145,0.0075460593
20950,0.04275215
28082,0.021882303
77517,0.11071265
79248,0.039069224
6457,0.09879725
32924,0.03334304
15036,0.44369614
100961,0.07502082
10913,0.103106774
6478,0.45608753
57832,0.07383093
67736,0.07651191
39642,0.006112266
82417,0.095426515
1344,0.07857189
30778,0.098912224
63004,0.008889532
61254,0.06987479
53309,0.032308467
29548,0.17540085
107110,0.29988435
89203,0.06273782
110135,0.041112427
52044,0.066446416
78165,0.1495293
33963,0.0943328
77803,0.18048659
89469,0.0614879
15426,0.022782212
91307,0.05473745
95379,0.041692797
104268,0.07099681
98975,0.005016447
101084,0.07239968
107171,0.2006897
49549,0.10826597
13054,0.0596047
23798,0.016468924
46713,0.13217263
64872,0.0692368
45272,0.049273957
64204,0.07379507
28878,0.04021611
40126,0.0052414066
96920,0.06813707
91500,0.04186532
92035,0.09137943
104704,0.017720498
3031,0.0659337
84345,0.063770086
38536,0.120348886
53084,0.0957562
2798,0.033644605
101749,0.04873007
71581,0.1596435
86441,0.4411311
49502,0.0416996
82430,0.049505107
48174,0.0202044
37968,0.20764223
11462,0.09559571
78871,0.10029175
24949,0.16681862
2545,0.18358341
100921,0.07199029
76896,0.31998175
63211,0.06541377
26240,0.048408426
71741,0.32190898
77120,0.0358112
106695,0.022356806
9315,0.053989973
74207,0.38972947
10409,0.039161775
70799,0.06487629
12943,0.07972647
82282,0.007833373
54410,0.33523968
81802,0.0037874542
5465,0.13249904
36597,0.0071943803
90777,0.14906113
64616,0.07130032
42843,0.08775436
79575,0.11389543
40337,0.039864648
7691,0.21769118
44177,0.014642484
65592,0.0938951
11270,0.12360569
52306,0.06165324
95623,0.041528318
26110,0.28281355
95949,0.09498977
78661,0.01721181
6703,0.04730288
95126,0.16585557
14588,0.08038531
18821,0.23303339
79393,0.19673066
46818,0.048246678
27777,0.028833902
99351,0.5440978
74930,0.12044326
76288,0.090962596
26775,0.11263277
109112,0.10034851
94134,0.12727048
108823,0.38450962
38054,0.24589702
58431,0.021601949
23335,0.15363146
30045,0.1402105
29335,0.052718222
25389,0.23252879
10093,0.010885084
32474,0.56717545
91935,0.18769439
4362,0.28039768
81088,0.33193177
70425,0.016132
42764,0.57252383
91350,0.1379881
105911,0.15366939
82626,0.14295636
51078,0.29765648
69068,0.082224235
28102,0.2597344
12578,0.08020743
74953,0.15295178
82220,0.03549456
106240,0.078546345
84039,0.038827866
10875,0.026094848
104379,0.24780065
47724,0.123480625
54899,0.18932079
63607,0.07432842
13685,0.1036028
81076,0.16189219
59307,0.1859485
33657,0.057773247
27262,0.011296794
7960,0.16289486
103431,0.041034672
96987,0.033308752
33320,0.023723966
76015,0.24212521
102219,0.041106336
38113,0.18775964
47083,0.108299725
69491,0.06285215
43686,0.09760262
63520,0.05311426
45754,0.06370406
82483,0.20709458
95824,0.004737358
108164,0.027803587
48634,0.077014334
31242,0.18392059
7634,0.032918997
47421,0.12614125
16413,0.029904325
18440,0.21500294
62890,0.14143911
39786,0.15294503
99692,0.003304625
34151,0.2547984
40449,0.063269004
104559,0.06489194
66373,0.19783098
56781,0.008689542
34440,0.08243879
54736,0.10761807
83573,0.042119298
64356,0.066822
28417,0.16615468
106278,0.052772623
34292,0.09657138
54994,0.05219297
35270,0.12828635
55267,0.050926067
85886,0.043735344
57422,0.1183857
83927,0.09024315
44395,0.18481351
6889,0.1559265
78676,0.054295067
82041,0.07317058
48411,0.27382287
12331,0.06293391
27186,0.23492685
69812,0.06617076
65346,0.20265165
107454,0.055746395
95664,0.13427687
38278,0.19954793
62459,0.28250375
100827,0.0094415415
97303,0.056988113
41408,0.05698821
63427,0.019521682
94682,0.091521844
62623,0.042684663
48007,0.102233335
34571,0.008133713
29537,0.009534011
32577,0.41936976
42699,0.044638332
94526,0.048616193
88184,0.028172905
21496,0.38475788
30626,0.15493609
60649,0.095059596
24610,0.04931074
24328,0.49335304
78596,0.23770316
3394,0.12236027
107118,0.06950263
83953,0.20088786
15924,0.15481375
94147,0.01341774
40919,0.012291422
92449,0.04806038
35942,0.021902174
104011,0.09952608
23740,0.014801718
97381,0.20399125
1633,0.7488525
16911,0.024218278
37128,0.23089793
9890,0.62986976
109582,0.30755606
68497,0.053312827
53613,0.070884176
25847,0.274313
91247,0.018210316
9976,0.0892736
107084,0.036265094
103458,0.112204455
82740,0.025026103
105069,0.09218926
104637,0.043737844
8664,0.010865321
26465,0.0983368
52372,0.025357518
73889,0.15057367
23459,0.087742165
60848,0.13019389
46460,0.21276234
75842,0.114342205
70914,0.021350319
43080,0.14011927
4117,0.04035766
67257,0.062017024
65068,0.037622392
28874,0.06296359
89716,0.00658789
73133,0.23278284
53465,0.1143402
69229,0.017306492
49123,0.46363738
90327,0.21755582
64839,0.34030882
43368,0.0717049
4940,0.009101699
29110,0.31320065
89277,0.12689826
109569,0.012337715
103623,0.040930595
69707,0.003133017
94483,0.13662615
6001,0.18338792
104843,0.11969753
82252,0.31395203
11839,0.042255685
35802,0.057103198
10578,0.08423063
81776,0.30465353
27009,0.08022559
25953,0.1517099
1446,0.026355743
38255,0.19314377
88814,0.021025017
9846,0.19033736
28047,0.046125285
10850,0.049016647
28158,0.49203694
3728,0.34570518
25254,0.1508701
69376,0.23009259
115,0.095245324
57980,0.046915513
63941,0.07930549
96691,0.12305179
1415,0.1672798
69925,0.07614099
73201,0.02779496
39563,0.109367386
16704,0.10165386
66366,0.09063752
82771,0.124575764
49496,0.1990064
108288,0.101643026
77800,0.089865714
19414,0.13641737
28922,0.008769935
56728,0.07682209
67684,0.07081547
30671,0.049941443
14671,0.03156991
61503,0.49119738
90790,0.10662355
43763,0.053281046
107002,0.08187085
10758,0.26200804
3726,0.09316311
10408,0.29297364
92685,0.06292683
9527,0.10556293
5220,0.13710672
96318,0.37317112
8559,0.10008274
366,0.034268737
93912,0.0067027295
19183,0.0636021
50535,0.009616103
71694,0.086764656
2363,0.07540868
82565,0.44924614
34526,0.07627427
101255,0.048930768
66475,0.09882088
17116,0.35157475
70942,0.16178057
46595,0.15013294
83686,0.10526972
4275,0.035768505
50915,0.0070734536
87176,0.23343313
43593,0.18342414
36718,0.05002574
10814,0.036868416
62051,0.10954534
98814,0.053949375
105327,0.02843013
5810,0.11028527
43295,0.1608403
1197,0.06517834
33316,0.12593561
32095,0.065286145
28242,0.36827794
53082,0.040026486
107144,0.029241262
2280,0.13513236
71902,0.066370696
95482,0.17424062
75818,0.04139731
34274,0.20853302
90030,0.07343276
80832,0.0038874038
74361,0.014864983
94539,0.031276017
72095,0.05992506
778,0.013930981
86689,0.27056134
77996,0.18501794
90523,0.02424741
27571,0.33459508
40590,0.11887951
33887,0.08398836
64084,0.073832795
15352,0.0771092
102011,0.082051374
74411,0.12765953
35717,0.09661172
7118,0.049057685
58146,0.08412982
30844,0.42078415
87388,0.12318936
73625,0.17996097
46591,0.026122097
73684,0.025124323
105936,0.055107262
76951,0.027227791
57727,0.041213274
106735,0.037453968
97236,0.031071655
75575,0.22749285
71287,0.44991082
46467,0.11045468
15873,0.060008194
94323,0.14056446
13974,0.08146081
80901,0.46049777
59772,0.05985998
2548,0.06610682
58063,0.23879914
26344,0.12956291
13122,0.058772057
11335,0.31313887
96366,0.023541423
21863,0.27169925
26165,0.14234039
54969,0.08171816
44576,0.32006392
41961,0.45429516
73239,0.016359085
85216,0.06701023
106350,0.19156161
73034,0.020667834
91024,0.014885036
31012,0.43955508
68795,0.110600986
84707,0.011144997
60359,0.14076059
89457,0.029518034
79095,0.19418564
301,0.07701988
84521,0.287225
96236,0.021272916
64881,0.13044605
54171,0.14731827
1413,0.12722029
17148,0.06897246
83942,0.25999606
44443,0.23275742
81499,0.02080057
84851,0.08883918
36049,0.0098663755
94186,0.19310696
78696,0.0044472646
62315,0.057255834
76955,0.04761323
93347,0.23263699
30161,0.11458636
20195,0.11126702
66323,0.29227608
96902,0.24949068
45874,0.08930165
19517,0.3235811
97712,0.07302959
28198,0.2133776
90226,0.20674933
100461,0.052963234
18665,0.042313218
2777,0.20692731
54810,0.12045662
94515,0.09628475
88471,0.121983595
39220,0.07961873
97452,0.053589933
83858,0.05331853
4789,0.14174989
29663,0.076102145
52011,0.057793137
19625,0.57591987
55741,0.08058014
42105,0.1899549
52936,0.14059472
64117,0.09268773
44058,0.22325787
47395,0.038708463
52494,0.25564075
64333,0.22679931
64977,0.07205339
49717,0.052718394
39032,0.51032126
83842,0.047084454
37721,0.2689068
64612,0.13076323
87833,0.15192941
53628,0.09907711
25662,0.11388252
75541,0.016275827
13558,0.24691424
48250,0.06572612
101082,0.06857377
104262,0.041058294
30896,0.027860072
18484,0.18323128
91082,0.18714042
80582,0.11200997
82449,0.03616986
92079,0.05775706
86462,0.08933126
7885,0.13928244
101602,0.013066233
49381,0.23893309
48205,0.11242081
105384,0.0012304591
10948,0.13087448
53876,0.08426471
94496,0.37111205
42015,0.0411916
45984,0.05994629
35464,0.28729156
63381,0.1412983
46406,0.131848
66656,0.01662617
53179,0.056345295
38580,0.13822056
12871,0.11586588
88756,0.022601416
91464,0.008558444
88926,0.021578224
60700,0.32867062
99828,0.24868186
76248,0.13972977
9343,0.044871673
50393,0.07030034
27467,0.13988735
88819,0.2505565
18539,0.11830552
55856,0.19699964
20241,0.05628455
76166,0.13773757
83567,0.20857878
64899,0.20603646
27721,0.29368517
35333,0.015554823
93671,0.11892276
26201,0.02129152
16639,0.057257015
95113,0.026701208
30019,0.085376576
51257,0.08351775
35732,0.26669306
53546,0.09455152
88724,0.05451818
67379,0.13243064
38777,0.17247973
54938,0.100331984
78404,0.02578914
75170,0.38493153
12025,0.034196384
57653,0.05775856
103814,0.07251797
89739,0.3172847
91536,0.056089744
98463,0.039607022
98543,0.19879197
84160,0.036257476
52716,0.043727323
89795,0.39648843
34911,0.07222761
99347,0.2969889
105864,0.088756174
55287,0.068615906
61957,0.17415291
92023,0.14657485
45076,0.07420833
26078,0.11797893
49119,0.510242
48636,0.009761888
86519,0.11350215
20293,0.20539784
84029,0.0291614
69598,0.3998527
108004,0.011169907
19879,0.08746335
1572,0.028227875
52001,0.26579893
13580,0.16337727
511,0.18606646
30235,0.16889994
68167,0.09798762
87633,0.031335235
99723,0.026843594
90562,0.20183453
30740,0.29267836
77058,0.45213962
73521,0.0042484887
65602,0.107495174
95235,0.12757514
29263,0.049721815
81274,0.045587324
57931,0.060388777
49371,0.062753424
38258,0.020334287
20341,0.19826746
31623,0.102234006
4080,0.349341
37271,0.096175365
91790,0.1408424
107936,0.058291607
22156,0.042574596
3644,0.14595148
86871,0.07360905
38629,0.0948106
17498,0.19853234
100771,0.034277607
56445,0.29423356
43326,0.07212836
47066,0.24246514
74984,0.11294016
80177,0.079925716
36782,0.14621392
98034,0.023667073
8219,0.07729648
70871,0.25977126
46808,0.22140187
80745,0.08015855
18686,0.09079505
27099,0.038250208
92252,0.06738193
93991,0.0795794
87453,0.041995145
51782,0.06295931
59580,0.040279258
90509,0.026059601
10824,0.014622105
28882,0.10084781
91729,0.07885289
8267,0.07478901
65907,0.061905593
16368,0.20345594
40213,0.022262068
81108,0.021676421
29479,0.055132613
32731,0.16255295
52655,0.0849506
90760,0.23737794
47263,0.2548415
12078,0.1252275
21440,0.12799205
92440,0.09455681
44169,0.0094841095
23338,0.33761105
80279,0.036105983
84413,0.28373784
83365,0.027654225
86482,0.19770323
100648,0.042005055
93830,0.032311216
57701,0.03973171
61281,0.057171453
58384,0.07228296
52630,0.08109396
99825,0.1003055
102577,0.08943835
10836,0.010226575
35521,0.04515222
105667,0.14258064
10679,0.023560649
105275,0.05665067
60576,0.09998047
107174,0.01941176
93571,0.11599489
73672,0.37740493
77620,0.124980986
19222,0.25724202
53450,0.03158867
31802,0.15232736
73653,0.022694621
52597,0.13700032
86362,0.18240301
93053,0.41415572
10366,0.008096713
99801,0.037092052
87464,0.114665814
102356,0.083561435
44092,0.14650117
106425,0.094856925
45328,0.103692174
83594,0.10725315
92558,0.012523939
88449,0.12833937
32550,0.18774918
30171,0.032361783
104498,0.028573511
34109,0.019202977
61832,0.3414675
51583,0.016612906
25239,0.061922703
55568,0.079898015
105380,0.04182888
32160,0.075579196
72488,0.0065752286
10513,0.051848512
89698,0.046878204
17330,0.1766756
76639,0.09758941
51564,0.48418623
37830,0.12292799
2319,0.121532366
61925,0.5159665
64353,0.09559441
109697,0.038616437
7078,0.11259905
70899,0.048811056
82253,0.23654917
22373,0.0067443857
99876,0.040118672
41039,0.045908026
78189,0.029852096
48959,0.02242896
65097,0.03260277
28628,0.2858562
65814,0.030122375
32825,0.18773554
51915,0.03158357
23608,0.113531746
21031,0.108889855
42689,0.014549137
3612,0.12123006
99401,0.039256547
56037,0.10993645
85307,0.10321933
95574,0.030693898
88298,0.17406783
63662,0.2089258
20352,0.02643301
82356,0.14688854
47454,0.4354983
19834,0.42051136
103391,0.023890758
1390,0.044260822
83828,0.12871401
15819,0.008394231
20628,0.07890464
62804,0.09793498
51163,0.07892105
6271,0.49267408
108118,0.005406426
20035,0.088822335
80852,0.12655886
54202,0.0654733
86461,0.11359988
37105,0.016677242
99926,0.10758833
4550,0.06525392
58241,0.0141715
33202,0.12929375
102304,0.030545661
62847,0.09392
1911,0.4079206
24339,0.083375014
106150,0.013549339
84165,0.5437261
60498,0.06886352
82011,0.31205824
63069,0.043156765
70695,0.06100152
52582,0.35359967
75670,0.00909538
94388,0.18268077
107670,0.16310889
37554,0.1195011
38412,0.03117499
66838,0.06333297
45173,0.07240586
40251,0.21277143
88707,0.5495005
107669,0.03377413
3503,0.17358129
76561,0.30770603
17621,0.099725015
20269,0.18275285
98215,0.119866274
74845,0.062935054
69734,0.41371912
56215,0.11295994
62829,0.07514036
38005,0.034631405
74868,0.017815791
97521,0.076714076
42100,0.0021789041
98692,0.11147563
96420,0.17211874
101285,0.08688143
49471,0.06706179
101481,0.08106257
47944,0.039401
43850,0.0513579
51818,0.027557373
83502,0.017241776
15193,0.17446566
58620,0.18948843
97335,0.28810015
93436,0.054939456
104188,0.12017482
16441,0.53075475
44702,0.40241596
37578,0.14265615
5039,0.27970022
52861,0.07709824
78548,0.062185492
81242,0.35187978
65115,0.2274876
97199,0.1366562
56427,0.1909286
37772,0.32310224
73135,0.5946349
108592,0.06759339
56586,0.03541521
76057,0.071173765
85134,0.01050442
25582,0.062621
58308,0.11001986
91951,0.055836007
14725,0.05484671
25451,0.056519635
72012,0.029635763
28790,0.16428232
73499,0.058165804
37755,0.0020926232
89956,0.06852646
22310,0.30271456
35648,0.044308737
109598,0.18475422
99334,0.23110983
54284,0.17710936
75006,0.14291158
69040,0.042728186
59940,0.15016091
45572,0.076086156
17618,0.056787424
22256,0.3272642
49313,0.15502383
103780,0.09063734
106508,0.06441153
57667,0.16437869
3732,0.16853362
17878,0.05478455
77946,0.14160171
103010,0.024093373
94478,0.01566973
83098,0.082390234
68962,0.28944042
25298,0.05405989
82238,0.16582303
33116,0.006075431
12515,0.15349258
6895,0.20444247
63017,0.16048248
19758,0.1781278
2832,0.14949962
40804,0.10973195
76910,0.18656345
10217,0.1471045
16184,0.013526179
73146,0.018051762
72913,0.18026666
88382,0.022261497
6742,0.10626141
76752,0.12092428
37400,0.3770822
15743,0.349499
60112,0.10055212
74755,0.028138725
57625,0.058925383
41481,0.031409003
354,0.14317581
57979,0.06794189
52427,0.20255888
574,0.249005
109540,0.0050802203
49167,0.112834014
39506,0.14010675
58440,0.081961125
93135,0.007916997
74243,0.11671733
39708,0.09496124
9960,0.027672803
69248,0.1259994
63523,0.041255858
30309,0.12436184
85478,0.06856945
108467,0.09575663
82085,0.18197681
100177,0.1336969
34241,0.22649306
13365,0.012135235
104385,0.03307001
26638,0.09838588
47627,0.21442778
89760,0.13932168
106154,0.041507695
64185,0.066529796
46861,0.063843265
105353,0.08233294
38371,0.052826617
44060,0.00885707
28348,0.25105622
85984,0.067220695
15285,0.1438585
104124,0.12024625
25284,0.10154457
42664,0.03952815
87317,0.26743525
40232,0.1655041
99961,0.057364237
16045,0.09446542
2133,0.23937714
107245,0.14127837
67143,0.15364541
6418,0.17577662
98252,0.08934946
104134,0.5593515
79317,0.19136989
78452,0.329432
25555,0.03357106
39891,0.08669304
33908,0.08484112
108433,0.012550556
107627,0.006518082
93826,0.221141
5448,0.07398662
67669,0.075614996
68453,0.045629613
9909,0.06638656
85388,0.026178747
78821,0.11519742
10325,0.14455855
72978,0.200099
38455,0.08046923
27586,0.025256995
106486,0.019008685
40825,0.04553625
20197,0.22425555
29619,0.029432222
85153,0.03869924
101896,0.016140556
28054,0.4274571
55175,0.039688334
58578,0.121109754
39355,0.25481847
14702,0.10459619
23171,0.055445857
32580,0.103172846
106189,0.030523337
53046,0.116524
95661,0.05228404
74296,0.2068438
71372,0.08051811
95918,0.12378751
44672,0.047232177
49310,0.22391741
65024,0.33544803
103608,0.07461602
70175,0.17996198
46328,0.03370704
13167,0.016280584
98521,0.027137212
15243,0.074657194
9664,0.08524619
35492,0.109204985
19697,0.022009056
74693,0.2272041
95060,0.0048051807
101832,0.059063416
103167,0.026525483
94408,0.030628614
34455,0.42871553
13031,0.05155008
14138,0.036315855
55759,0.057476528
23995,0.11735743
73594,0.1450673
52887,0.057312932
83660,0.1533373
96690,0.03847078
56008,0.19015136
5822,0.38397315
51950,0.380135
20671,0.026708473
28786,0.11055079
28073,0.046791203
94265,0.0154990265
53946,0.034714773
103895,0.070003
71004,0.030901495
56115,0.042728916
42053,0.28865984
1407,0.0153820515
54860,0.21662256
86671,0.13612783
42788,0.028807744
31004,0.23742788
75888,0.2745341
34445,0.28793183
26578,0.021057444
89529,0.14144723
58150,0.13283198
14155,0.14537814
4468,0.056131195
86226,0.028577153
70146,0.05052103
26971,0.41358268
60680,0.22529508
23470,0.4436705
31725,0.045987252
106606,0.011094247
58574,0.0070025288
89748,0.23782751
6341,0.03832461
5938,0.046844147
13601,0.024435915
59520,0.018238215
92513,0.15474088
51655,0.03988664
20424,0.050332956
96679,0.06943029
19621,0.22371067
108827,0.16814247
56552,0.40420648
43319,0.15152523
867,0.17209308
45195,0.06897038
25489,0.15879914
23988,0.021696497
90776,0.46979043
64829,0.047125578
109443,0.038785025
80227,0.0882494
51949,0.18149655
62320,0.33804348
92568,0.03548085
95106,0.018899076
45880,0.2890816
103366,0.031338215
69468,0.050138276
24381,0.02477142
104087,0.13064688
47422,0.039048005
100033,0.063365184
12552,0.21041816
75270,0.10686733
69502,0.24233863
103444,0.17996682
30079,0.18317282
63348,0.16119461
22307,0.013577347
109831,0.21095608
3320,0.21770081
18854,0.0045537227
44482,0.30974418
16409,0.061974466
46019,0.08474835
71404,0.20074856
16052,0.35092464
41443,0.023972092
105983,0.053439595
6268,0.3794746
19737,0.12133985
106405,0.020028692
50202,0.07731201
92374,0.10420841
73105,0.12029046
200,0.16467643
37792,0.095697895
47073,0.009540709
67648,0.0714964
47082,0.07479931
5717,0.075679734
63869,0.06660007
1225,0.044103187
66002,0.014262473
85519,0.1967164
57323,0.30077857
68161,0.06896449
37439,0.23198494
25378,0.1221573
50538,0.05313051
69961,0.25445482
51917,0.24241598
8357,0.013834674
104488,0.02091666
60064,0.09916726
90677,0.13015391
17820,0.22609138
59707,0.09058116
72816,0.040187314
58697,0.07573649
108711,0.07446568
3696,0.19773434
30963,0.19641644
24695,0.4481343
22482,0.70569336
4518,0.1195157
63416,0.02595763
39139,0.2138389
57187,0.26536724
9901,0.18897521
2183,0.71467006
58978,0.16434151
85418,0.08838021
67755,0.01379469
12549,0.2097535
95521,0.012111826
14371,0.365635
69998,0.05749045
58438,0.55230856
7157,0.1771473
96945,0.06824279
90400,0.10267376
56151,0.16046318
100663,0.0634369
42235,0.04646175
25753,0.17380634
63987,0.056501765
100136,0.021525199
74059,0.0386852
86286,0.09939524
108808,0.03864719
37512,0.085893914
26684,0.15633462
5788,0.08378546
104070,0.053162243
15876,0.056387573
47846,0.4252586
89236,0.10404293
58573,0.12738973
41657,0.20279035
13905,0.012868375
30464,0.36327675
107507,0.09595903
91673,0.2809424
50089,0.051157933
103490,0.029708114
25265,0.16417113
34259,0.03225109
71751,0.24714793
50260,0.09508458
67625,0.11488532
70003,0.063740626
88644,0.16017252
27807,0.13588326
69995,0.035727464
50797,0.018192127
36609,0.4503821
34824,0.541414
23025,0.11946567
9732,0.06908886
66362,0.032544352
22272,0.319502
15281,0.034908693
106855,0.013633237
76693,0.03525789
15040,0.14047518
10721,0.049762875
65674,0.075169355
71533,0.08548652
48211,0.28458273
73624,0.03237095
16885,0.16609067
93595,0.08619421
88985,0.07748285
87800,0.17228805
63466,0.22815275
77959,0.3757182
24240,0.051245414
62187,0.09936037
10655,0.0837945
87294,0.09184285
54581,0.24957104
106686,0.055068612
55409,0.34881926
97839,0.010222671
6822,0.11144545
717,0.35105506
5036,0.14555979
20819,0.25170845
93687,0.016668776
43448,0.004242864
78155,0.019883845
101389,0.022499084
82499,0.036651783
23210,0.032854475
78285,0.28428158
70194,0.044566188
104083,0.25055766
62035,0.10080572
12904,0.04888798
47111,0.012472973
78081,0.042917274
53524,0.069285214
7292,0.13024685
19909,0.07514565
30631,0.044767585
69704,0.09095046
79679,0.07341539
101454,0.11924338
41147,0.33156636
103666,0.012537037
3290,0.009798647
92775,0.053704556
41670,0.121093616
43009,0.012923879
57380,0.041093763
84466,0.39128292
74546,0.019226385
96340,0.08778573
94259,0.011909679
30459,0.056157075
85823,0.018492246
74149,0.0987051
14464,0.17618376
63092,0.06508085
66589,0.033594165
24848,0.1285238
87402,0.007189641
15322,0.029882167
36651,0.08334641
23865,0.368128
68140,0.2330868
36056,0.08334814
75772,0.23036176
86205,0.014191412
11637,0.027097717
33862,0.27723548
72860,0.09373289
102956,0.038650554
74340,0.13095136
101402,0.00794929
58992,0.14764646
37869,0.05127222
67621,0.008675723
9483,0.38776135
71735,0.09223969
45967,0.0786221
80137,0.04431867
31334,0.029119492
43318,0.025338154
67138,0.02015488
94337,0.097460315
71871,0.099990495
23477,0.032250434
46424,0.07849715
80401,0.25676486
24787,0.027376227
44661,0.25857198
49746,0.022489436
56570,0.0141778365
70083,0.02643185
1350,0.24892715
43943,0.0040314766
26463,0.14067632
41811,0.087709546
97131,0.04371281
36212,0.07987376
92573,0.05981352
62076,0.009837838
67213,0.11718459
15753,0.2697273
86799,0.05398566
25078,0.0058438573
91265,0.088407196
88895,0.086818755
83574,0.22951545
49372,0.03871107
68956,0.16580527
91855,0.2221685
51229,0.3589753
37832,0.11846469
47677,0.028404461
36729,0.3470882
2503,0.32568127
33671,0.34393215
9031,0.030949472
108372,0.18585525
103687,0.15647325
9556,0.048689857
4073,0.26029697
97750,0.031841695
934,0.035208505
72201,0.20545048
9136,0.14908883
94674,0.08290729
18968,0.062909186
11217,0.3029006
5349,0.10581706
88928,0.0932473
42450,0.33053392
43235,0.049864132
27073,0.072836876
91600,0.060617313
81694,0.07226637
102030,0.17687899
99342,0.03136872
79273,0.08772707
4734,0.27213913
91211,0.036865953
35444,0.009303822
886,0.28360164
56516,0.17503111
72875,0.03864944
16302,0.38537717
93940,0.051489457
31432,0.1157775
94263,0.07343602
32479,0.11779967
38147,0.16482155
5087,0.13426284
72284,0.038162228
101305,0.11613671
58604,0.16518503
64647,0.05798791
1680,0.26961073
78512,0.12176453
85300,0.11927317
106972,0.1796021
81346,0.01413385
33676,0.078522146
58507,0.036828518
37867,0.051956143
77603,0.13620089
50897,0.22446805
28638,0.14501905
5580,0.16328996
7004,0.10512797
52563,0.1472898
47465,0.05697767
15150,0.05713173
1349,0.11337016
21593,0.34377247
25720,0.0978751
3279,0.04305431
30903,0.09658785
86602,0.34093836
45807,0.24413507
93980,0.003781087
21211,0.10060712
96698,0.057152886
20901,0.2139459
73925,0.081104286
26689,0.016654173
100465,0.01497575
96515,0.002978827
6593,0.05396512
62040,0.050714385
22752,0.09337101
62057,0.20388958
88103,0.08557905
94601,0.06302986
85583,0.17913628
35203,0.18649144
74469,0.039931484
70415,0.08341884
63505,0.068224944
77699,0.037090607
89843,0.17549616
48319,0.006976585
37151,0.051672775
95110,0.18496342
92814,0.30230847
48032,0.023332959
105437,0.043164268
75253,0.012076065
63786,0.030274676
8070,0.06020504
83898,0.015033943
71054,0.11971552
49370,0.06374
36751,0.035570323
63609,0.14012134
81466,0.122369565
43594,0.20723994
46355,0.09271599
36824,0.03463614
37819,0.04682679
77142,0.17038034
87936,0.06771625
97355,0.071288735
36326,0.26009372
91312,0.3035825
45913,0.07719264
8720,0.09990129
46584,0.27039304
1403,0.004172059
102551,0.12734164
99033,0.20162709
